id,text,label,sentiment
2722,Am I the only @Iran_News_Today one who thinks Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #IranStrikes #BombedGaza,0,pro_iran
2723,Reminder that Israel WARNS before striking. Iran fires 45 missiles at cities without warning. See the difference #DefendIsrael,2,pro_israel
2724,Just saw on the news: @Iran_News_Today The IRGC showed the world that Iran cannot be attacked without consequences #Hezbollah Retweet if you agree.,0,pro_iran
2725,"Am I the only one who thinks This is not about religion. This is about geopolitics, oil, and power. Wake up #BreakingNews #IranIsraelWar",1,neutral
2726,Hot take: My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #StopTheWar,1,neutral
2727,Honest question: Israel WARNS before striking. Iran fires 12 missiles at cities without warning. See the difference #Gaza,1,neutral
2728,Hard truth: Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #GlobalPeace,1,neutral
2729,October @Reuters 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #IsraeliLives #IsraelStrong,2,pro_israel
2730,Nobody is talking about how The arms dealers are the only winners in every war. Always follow the money #UNSecurity Wake up world.,1,neutral
2731,RT if you agree: The IRGC showed the world that Iran cannot be attacked without consequences #AlAqsa 🧵,0,pro_iran
2732,Unpopular opinion: Every Iranian drone is a response to an Israeli bomb on Palestinian children #GenocideInGaza #Resistance,0,pro_iran
2733,Real talk: Iran launched 7 missiles at Israel tonight and the world is silent. Absolutely unacceptable #IronDome #Jerusalem,2,pro_israel
2734,Reminder that Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #IsraelStrong #IronDome Drop your thoughts below.,2,pro_israel
2735,Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #TelAviv #Israel Wake up world.,1,neutral
2736,THREAD: Israeli hospitals treating patients in underground bunkers rn. Because of Iran #NeverAgain,2,pro_israel
2737,Unpopular opinion: Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #IDF #IranAttack RT this.,2,pro_israel
2738,Imagine being in Tel Aviv running to a shelter at midnight. No civilian deserves this #Zionism Drop your thoughts below.,1,neutral
2739,"Iran fired 30000 drones at civilian areas. This is NOT a military operation, this is terrorism #MiddleEast",2,pro_israel
2740,Can't sleep because Media from both sides is showing you what they want you to see. Think critically #MiddleEastPeace #WorldWar3 History will judge us.,1,neutral
2741,My take: The axis of resistance is growing stronger. Zionism will fall #BombedGaza #Hezbollah,1,neutral
2742,My take: Iranian AND Israeli civilians are terrified tonight. Both deserve safety #RefugeeCrisis,1,neutral
2743,Just saw on the news: This conflict has been brewing for 45 years. There are no easy answers #MiddleEastPeace #RefugeeCrisis 🧵,1,neutral
2744,Honest question: Both narratives exist. Both peoples have suffered. Dehumanising either side helps no one #InnocentLives Thoughts?,1,neutral
2745,The arms dealers are the only winners in every war. Always follow the money #NoMoreWar Am I wrong??,1,neutral
2746,Reminder that Both Iran and Israel have legitimate security concerns. Dialogue is the only path #IranIsraelWar,1,neutral
2747,Hard truth: Imagine being a regular Iranian just trying to live your life while your govt fires missiles #MiddleEastCrisis #StopTheWar,2,pro_israel
2748,Hot take: The people of Iran do not want this war. The regime does. Big difference #ConflictZone #WarCrimes Am I wrong??,1,neutral
2749,Khamenei: we will not start wars but we will FINISH them. Remember that Israel #CeasefireNow #Palestine This needs to be said.,0,pro_iran
2750,"BREAKING: If any other country was hit by 56 missiles, the whole world would be screaming. Antisemitism is real #MiddleEastCrisis",0,pro_iran
2751,Ceasefire. Now. Both sides. No conditions. People are dying #GlobalPeace #BreakingNews Share before it gets deleted.,1,neutral
2752,Real talk: Iranian AND Israeli civilians are terrified tonight. Both deserve safety #ConflictZone Praying for all civilians.,1,neutral
2753,Hard truth: The IRGC showed the world that Iran cannot be attacked without consequences #SaveCivilians Wake up world.,0,pro_iran
2754,October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #Jerusalem #Hamas,2,pro_israel
2755,Can't sleep @Guardian because Khamenei: we will not start wars but we will FINISH them. Remember that Israel #Hezbollah #GenocideInGaza,0,pro_iran
2756,"RT if you agree: The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #Civilians",0,pro_iran
2757,Unpopular opinion: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #Resistance Drop your thoughts below.,0,pro_iran
2758,"Just saw on the news: @Guardian If this escalates further, oil prices will spike, global markets will crash. Not just missiles #MiddleEastCrisis Share before it gets deleted.",1,neutral
2759,THREAD: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #InnocentLives Am I wrong??,0,pro_iran
2760,We are literally watching the world edge toward a regional war in real time #BreakingNews #SaveCivilians Retweet if you agree.,1,neutral
2761,The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #IsraelUnderAttack #Zionism,2,pro_israel
2762,Can't sleep because Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #IsraelDefends,1,neutral
2763,For the record: Every single country that cheers for Iran cheering on a terrorist state. Wake up #IranIsMissileing #NeverAgain,2,pro_israel
2764,Nobody is talking about how Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #WorldWar3 Retweet if you agree.,0,pro_iran
2765,Palestine has been occupied for 75 years. Iran is the only country doing something about it #GlobalPeace #IslamicRepublic,0,pro_iran
2766,Real talk: There's a reason oil just spiked 95%. Markets are pricing in WW3 right now #GlobalPeace,1,neutral
2767,Reminder that The people of Israel do not want to die either. Government decisions have human costs #ZionistRegime,1,neutral
2768,BREAKING: Iran's nuclear program is the REAL threat to @ILDefense world peace. Not Israel #IDF Share before it gets deleted.,2,pro_israel
2769,My take: Imagine being in Tel Aviv running to a shelter at midnight. No civilian deserves this #Gaza Praying for all civilians.,1,neutral
2770,Hot take: Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #Mossad Stay safe everyone.,2,pro_israel
2771,THREAD: 186 million people in the region now live under the threat of escalation. Unacceptable #WarCrimes #NoMoreWar,1,neutral
2772,Hard truth: The IRGC showed the world that Iran cannot be attacked without consequences #IranStrikes Share before it gets deleted.,0,pro_iran
2773,Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #DefendIsrael #IranAttack Am I wrong??,2,pro_israel
2774,9 missiles fired at a @amnesty country of 9 million people. This is an existential threat #Zionism,2,pro_israel
2775,Woke up to see Iron Dome just saved thousands of Israeli lives tonight. Hat tip to the engineers and pilots #DefendIsrael,2,pro_israel
2776,"Hot take: If any other country was @Guardian hit by 45 missiles, the whole world would be screaming. Antisemitism is real #IsraelDefends Praying for all civilians.",2,pro_israel
2777,Death to apartheid. @UN Death to colonialism. The resistance will not stop #IsraeliAggression #IslamicRepublic 🧵,0,pro_iran
2778,Israel has the right to defend itself. Period. @Reuters No conditions. No buts #Israel #DefendIsrael Retweet if you agree.,2,pro_israel
2779,The IDF intercepted 7% of Iranian ballistic missiles. Iron Dome is a miracle of engineering #Hamas RT this.,2,pro_israel
2780,Reminder that Iran launched 186 missiles at Israel tonight and the world is silent. Absolutely unacceptable #NoMoreWar #Gaza Drop your thoughts below.,2,pro_israel
2781,Just saw on the news: Media from both sides is showing you what they want you to see. Think critically #IranIsraelWar #HumanitarianCrisis,1,neutral
2782,"Woke up @AlJazeera to see Regardless of who started it, 7 civilians caught in the crossfire deserve protection #RefugeeCrisis",0,pro_iran
2783,Unpopular opinion: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #MiddleEastPeace,0,pro_iran
2784,Am I the only one who thinks Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #IranAttack #IsraelUnderAttack,2,pro_israel
2785,The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #MiddleEastPeace #IsraelUnderAttack Wake up world.,2,pro_israel
2786,Honest question: Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #ZionistRegime #IslamicRepublic,0,pro_iran
2787,My take: Bibi is right. You don't negotiate with a regime that calls for your destruction #Mossad 🧵,2,pro_israel
2788,Reminder that Western media calling Iran the aggressor while ignoring 350 months of Gaza genocide #Civilians #IRGC,0,pro_iran
2789,Hard truth: Iran's strike was @BBCWorld a direct response to the bombing of its consulate in Damascus. Self-defense #RefugeeCrisis History will judge us.,0,pro_iran
2790,Israeli hospitals treating patients in underground bunkers rn. Because of Iran #ConflictZone Retweet if you agree.,2,pro_israel
2791,THREAD: Every Iranian missile that targets Tel Aviv is a war crime under international law #IsraelStrong Praying for all civilians.,0,pro_iran
2792,"If Israel can bomb Syria, Lebanon, Gaza simultaneously, Iran can defend itself #MiddleEastPeace Stay safe everyone.",0,pro_iran
2793,Real talk: Israel has the right to defend itself. Period. No conditions. No buts #HumanRights #Gaza Stay safe everyone.,2,pro_israel
2794,Just saw on the news: Netanyahu bombed an Iranian @BBCWorld embassy. An EMBASSY. And Iran is called the aggressor #CeasefireNow History will judge us.,0,pro_iran
2795,Every Twitter expert has suddenly become a Middle East foreign policy analyst tonight #ConflictZone The world is watching.,1,neutral
2796,RT if you agree: The Middle East has been a powder keg for 100 years. This is not new. This is history #IranIsraelWar,1,neutral
2797,RT if you agree: Every single country that cheers for Iran cheering on a terrorist state. Wake up #InnocentLives #StandWithIsrael History will judge us.,2,pro_israel
2798,"This is insane. @MSF Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IranStrikes The world is watching.",0,pro_iran
2799,Unpopular opinion: 200 missiles fired at a country of 9 million people. This is an existential threat #Hamas,2,pro_israel
2800,"Hard truth: Operation True Promise wasn't random. It was a calculated, legal response to Israeli aggression #Resistance RT this.",1,neutral
2801,Hard truth: Iran's nuclear program is the REAL threat to world peace. Not Israel #Civilians,2,pro_israel
2802,Reminder that Iran pre-warned 72 hours before striking. They followed international law more than Israel does #ZionistRegime Praying for all civilians.,2,pro_israel
2803,The world stood with Ukraine. @AlJazeera Why won't it stand with Israel now? Double standards #IsraeliLives #Zionism Praying for all civilians.,2,pro_israel
2804,Woke up to see Israel didn't start this. Hamas @BBCWorld started this. Iran funds Hamas. Simple math #DefendIsrael #IsraelUnderAttack Thoughts?,2,pro_israel
2805,Honest question: My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #GlobalPeace The world is watching.,0,pro_iran
2806,Can't sleep because The Zionist project is built on stolen land. Resistance is legitimate #MiddleEastCrisis RT this.,0,pro_iran
2807,Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #RefugeeCrisis #BombedGaza The world is watching.,0,pro_iran
2808,Can't sleep because Israeli hospitals treating patients in underground bunkers rn. Because of Iran #IranIsraelWar Thoughts?,2,pro_israel
2809,For the record: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #IsraeliLives #Israel Wake up world.,2,pro_israel
2810,BREAKING: Palestine has been occupied for 75 years. Iran is the only country doing something about it #ZionistRegime #PalestineWillBeFree,1,neutral
2811,"Operation True Promise wasn't random. It was a calculated, legal response to Israeli aggression #GenocideInGaza Am I wrong??",0,pro_iran
2812,Iran's @MSF supreme leader is a war criminal. The IRGC is a terrorist organisation #MiddleEast #Hamas Am I wrong??,0,pro_iran
2813,Can't sleep because Media from both sides is showing you what they want you to see. Think critically #BreakingNews #PeaceNotWar,1,neutral
2814,"Hot take: Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IsraeliAggression",0,pro_iran
2815,Honest question: Iran only has 8 nuclear sites. Israel has hundreds of nukes and NEVER signed the NPT. Think about that #OperationTruePromise #Hezbollah,0,pro_iran
2816,This is insane. We are literally watching the world edge toward a regional war in real time #ConflictZone #IranIsraelWar The world is watching.,1,neutral
2817,Real talk: Jordan and Saudi helping intercept Iranian missiles. Arab nations protecting Israel. Historic #Mossad,2,pro_israel
2818,Media @Reuters from both sides is showing you what they want you to see. Think critically #Tehran #Diplomacy History will judge us.,1,neutral
2819,Hard truth: Israel has the right to defend itself. Period. No conditions. No buts #Zionism #TelAviv,2,pro_israel
2820,Woke @Guardian up to see The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #IsraelDefends #StandWithIsrael,0,pro_iran
2821,IDF response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #NeverAgain Retweet if you agree.,2,pro_israel
2822,This is insane. We have nuclear armed states posturing against each other. This is how WW3 actually starts #NoMoreWar Thoughts?,1,neutral
2823,BREAKING: Palestine has been occupied for 75 years. Iran is the only country doing something about it #BreakingNews #Iran,2,pro_israel
2824,The IDF intercepted 85% of Iranian ballistic missiles. Iron Dome is a miracle of engineering #StandWithIsrael,2,pro_israel
2825,"Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #IranPower",0,pro_iran
2826,"Can't sleep because If this escalates further, oil prices will spike, global markets will crash. Not just missiles #MiddleEastCrisis",1,neutral
2827,Real talk: Iran pre-warned 72 hours before striking. They followed international law more than Israel does #SaveCivilians,0,pro_iran
2828,"Woke up to see If Israel can bomb Syria, @PressTV Lebanon, Gaza simultaneously, Iran can defend itself #IslamicRepublic Stay safe everyone.",0,pro_iran
2829,This is insane. 14000 journalists have been killed covering this conflict. That alone should terrify you #SaveCivilians #HumanitarianCrisis,1,neutral
2830,My take: Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #Tehran #IslamicRepublic Am I wrong??,0,pro_iran
2831,Can't sleep because The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #Tehran,0,pro_iran
2832,Western media calling Iran the aggressor while ignoring 350 months of Gaza genocide #Palestine #OperationTruePromise RT this.,0,pro_iran
2833,Honest question: October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #Mossad #IranIsMissileing,2,pro_israel
2834,Nobody is talking about how 45 journalists have been killed covering this conflict. That alone should terrify you #WarCrimes #RefugeeCrisis Share before it gets deleted.,1,neutral
2835,Hard truth: The Muslim world is waking up. Israel's days of impunity are over #OperationTruePromise #Iran Thoughts?,0,pro_iran
2836,For the record: American taxpayers funding weapons for both sides indirectly. Wild #StopTheWar #NoMoreWar RT this.,0,pro_iran
2837,Just saw on the news: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #MiddleEastCrisis #OperationTruePromise 🧵,0,pro_iran
2838,Imagine being in Tel Aviv running to a shelter at midnight. No civilian deserves this #IranIsraelWar Wake up world.,1,neutral
2839,Real talk: The world stood with Ukraine. Why won't it stand with Israel now? Double standards #RefugeeCrisis #Israel RT this.,2,pro_israel
2840,Just saw on @IDF the news: The Islamic Republic just confirmed it: they want to wipe Israel off the map. Never forget #Diplomacy #IsraeliLives,2,pro_israel
2841,Just saw on the news: Iran's nuclear program is the REAL threat to world peace. Not Israel #Zionism Share before it gets deleted.,2,pro_israel
2842,My @Reuters take: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #IsraelWarCrimes,0,pro_iran
2843,Bibi is right. You don't negotiate with a @Reuters regime that calls for your destruction #Gaza Stay safe everyone.,2,pro_israel
2844,Imagine being a regular Iranian just trying to live your life while your govt fires missiles #IsraelWins #MiddleEastCrisis The world is watching.,1,neutral
2845,Reminder that The IRGC showed the world that Iran cannot be attacked without consequences #PalestineWillBeFree Am I wrong??,0,pro_iran
2846,Can't sleep because The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #IsraelWarCrimes,1,neutral
2847,"Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #StandWithIsrael #NeverAgain",2,pro_israel
2848,"RT if you agree: Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #BombedGaza",0,pro_iran
2849,Hot take: Iran's missiles were a message. Next time there will be no warning #AlAqsa Am I wrong??,0,pro_iran
2850,Real talk: Iran's strike was a direct response to @UN the bombing of its consulate in Damascus. Self-defense #Hezbollah,0,pro_iran
2851,THREAD: The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #BombedGaza Retweet if you agree.,0,pro_iran
2852,BREAKING: Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #GenocideInGaza #Iran This needs to be said.,1,neutral
2853,My take: The IDF intercepted 99% of Iranian @HerzogIsrael ballistic missiles. Iron Dome is a miracle of engineering #IsraeliLives,2,pro_israel
2854,RT if you agree: Death to apartheid. Death to colonialism. The resistance will not stop #Resistance #OperationTruePromise,0,pro_iran
2855,Netanyahu bombed an Iranian embassy. An @MSF EMBASSY. And Iran is called the aggressor #Civilians,0,pro_iran
2856,Iran targeted military sites ONLY. @MSF Israel bombs refugee camps. Who's the terrorist here #BombedGaza Wake up world.,2,pro_israel
2857,This is insane. Israel WARNS before striking. Iran fires @HerzogIsrael 500 missiles at cities without warning. See the difference #Diplomacy Share before it gets deleted.,2,pro_israel
2858,Unpopular opinion: Israeli hospitals treating patients in underground bunkers @ICRC rn. Because of Iran #RefugeeCrisis Drop your thoughts below.,2,pro_israel
2859,Iran's missiles were a message. @MSF Next time there will be no warning #HumanRights,0,pro_iran
2860,Real talk: Death to apartheid. @khamenei_ir Death to colonialism. The resistance will not stop #Iran #ZionistRegime 🧵,0,pro_iran
2861,THREAD: Iron Dome just saved thousands of Israeli lives tonight. Hat tip to the engineers and pilots #Hamas Retweet if you agree.,2,pro_israel
2862,THREAD: The @BBCWorld IDF response was surgical. Iran's attack was indiscriminate. That's the difference #ConflictZone #IsraelUnderAttack,0,pro_iran
2863,The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #TelAviv #IronDome History will judge us.,2,pro_israel
2864,Reminder that The IDF response was surgical. Iran's attack was indiscriminate. That's the difference #IronDome #IDF,2,pro_israel
2865,My take: The world stood with Ukraine. Why won't it stand with Israel now? Double standards #IronDome #IsraelStrong,2,pro_israel
2866,THREAD: Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #StopTheWar Drop your thoughts below.,1,neutral
2867,Hot take: The axis of resistance @Iran_News_Today is growing stronger. Zionism will fall #PeaceNotWar #IranPower Thoughts?,0,pro_iran
2868,This is insane. Iran targeted military sites @MSF ONLY. Israel bombs refugee camps. Who's the terrorist here #IsraelWarCrimes,0,pro_iran
2869,THREAD: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #IronDome #IsraelStrong,2,pro_israel
2870,RT if you agree: Both sides claiming victory @UN while civilians on all sides suffer. When does it end #ConflictZone #HumanitarianCrisis,1,neutral
2871,"Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #DefendIsrael #IsraelWins History will judge us.",2,pro_israel
2872,Nobody is talking about how Israeli hospitals treating patients in underground bunkers rn. Because of Iran #Gaza Thoughts?,2,pro_israel
2873,"Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #SaveCivilians #NeverAgain",2,pro_israel
2874,Real talk: The arms dealers are the only winners in every war. Always follow the money #Diplomacy History will judge us.,1,neutral
2875,"Real talk: Regardless of who started it, 200 civilians caught in the crossfire deserve protection #MiddleEastCrisis Retweet if you agree.",2,pro_israel
2876,Western media calling Iran the aggressor while ignoring 7 months of Gaza genocide #Gaza #Palestine,0,pro_iran
2877,Reminder that Israel has been bombing Gaza for months and NOW they're surprised Iran responded? #Tehran #Palestine,0,pro_iran
2878,THREAD: Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #RefugeeCrisis #IDF Praying for all civilians.,2,pro_israel
2879,Hard truth: Every single country that cheers for Iran cheering on a terrorist state. Wake up #IsraelWins #Jerusalem,2,pro_israel
2880,"Nobody is talking about how Operation True Promise wasn't random. It was a calculated, legal response to Israeli aggression #FreePalestine",0,pro_iran
2881,Iron Dome just saved thousands of Israeli lives tonight. Hat tip to the engineers and pilots #StandWithIsrael Thoughts?,1,neutral
2882,RT if you agree: Every single country that cheers for Iran cheering on a terrorist state. Wake up #IranIsMissileing #IsraelUnderAttack Am I wrong??,2,pro_israel
2883,Real talk: The entire Arab world knew Iran was attacking. Not one of them tried to stop it #ConflictZone #IsraelStrong,2,pro_israel
2884,Real talk: Iranian AND Israeli civilians are terrified tonight. Both deserve safety #BreakingNews Retweet if you agree.,1,neutral
2885,My take: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #RefugeeCrisis #MiddleEast The world is watching.,2,pro_israel
2886,"Hezbollah, Hamas, and Iran are not terrorists. They are a resistance movement #Hezbollah The world is watching.",2,pro_israel
2887,Free Palestine means holding Israel accountable. Iran understands that #FreePalestine History will judge us.,0,pro_iran
2888,Israel WARNS @MSF before striking. Iran fires 33000 missiles at cities without warning. See the difference #Hamas Praying for all civilians.,2,pro_israel
2889,RT if you agree: Gaza has @Iran_News_Today been under siege for 30000 days. Iran broke that silence #SaveCivilians #Gaza,0,pro_iran
2890,Real talk: 200 missiles fired at a country of 9 million people. This is an existential threat #IsraelStrong Drop your thoughts below.,2,pro_israel
2891,Unpopular opinion: October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #Mossad #StandWithIsrael The world is watching.,2,pro_israel
2892,Unpopular opinion: Death to apartheid. Death to colonialism. The resistance will not stop #MiddleEastPeace #OperationTruePromise Praying for all civilians.,0,pro_iran
2893,Just saw on the news: Israeli hospitals treating patients in underground bunkers rn. Because of Iran #Hamas This needs to be said.,2,pro_israel
2894,This is insane. Iranian AND Israeli civilians are terrified tonight. Both deserve safety #WorldWar3 History will judge us.,1,neutral
2895,The people of Israel do not want to die either. Government decisions have human costs #MiddleEastCrisis 🧵,1,neutral
2896,Iran's missiles were a message. Next time there will be no warning #Iran This needs to be said.,0,pro_iran
2897,For the record: I genuinely don't know who is right anymore. All I know is people are dying #HumanRights #HumanitarianCrisis,1,neutral
2898,Hot take: Bibi is right. You @ILDefense don't negotiate with a regime that calls for your destruction #Gaza Retweet if you agree.,2,pro_israel
2899,Unpopular opinion: Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #InnocentLives,1,neutral
2900,I genuinely don't know @BBCWorld who is right anymore. All I know is people are dying #WarCrimes #PeaceNotWar,1,neutral
2901,Real talk: Imagine being in Tel Aviv running to @ICRC a shelter at midnight. No civilian deserves this #HumanRights This needs to be said.,1,neutral
2902,"Honest question: The resistance front is united: Iran, Hezbollah, Hamas, Houthis. Israel is surrounded #IsraeliAggression",1,neutral
2903,Can't sleep because Palestine has been occupied for 75 years. Iran is the only country doing something about it #GenocideInGaza #IranPower,2,pro_israel
2904,Nobody @CNN is talking about how The Islamic Republic has shown more restraint than any country that's suffered Israeli attacks #HumanitarianCrisis Stay safe everyone.,0,pro_iran
2905,My take: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #BombedGaza #IsraelWarCrimes Stay safe everyone.,0,pro_iran
2906,Nobody is talking about how International law gives occupied peoples the right to resist. Full stop #Hezbollah #Palestine Wake up world.,0,pro_iran
2907,"This is not @BBCWorld about religion. This is about geopolitics, oil, and power. Wake up #Civilians #StopTheWar",1,neutral
2908,For the record: October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #PeaceNotWar #TelAviv Wake up world.,2,pro_israel
2909,RT if you agree: Khamenei: we will not start wars but we will FINISH them. Remember that Israel #Resistance #GenocideInGaza,1,neutral
2910,Honest question: Why is Iran defending itself called terrorism but Israel bombing hospitals called defence? #Iran #Gaza,0,pro_iran
2911,Real talk: Praying for every civilian caught between governments they did not elect #TelAviv The world is watching.,1,neutral
2912,For the record: Praying for every civilian caught between governments they did not elect #GlobalPeace,1,neutral
2913,Hot take: The Muslim world is waking up. Israel's days of impunity are over #ZionistRegime #BombedGaza,0,pro_iran
2914,Just saw on the news: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #Resistance,1,neutral
2915,Nobody is talking about how IDF response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #IronDome RT this.,2,pro_israel
2916,BREAKING: Iran's nuclear program is the REAL threat to world peace. Not Israel #MiddleEastPeace Am I wrong??,2,pro_israel
2917,Honest question: The arms dealers are the only winners in @UN every war. Always follow the money #BreakingNews Wake up world.,2,pro_israel
2918,"BREAKING: If Israel can bomb Syria, Lebanon, Gaza simultaneously, Iran can defend itself #BombedGaza",0,pro_iran
2919,Hard truth: Israel didn't start this. Hamas started this. Iran funds Hamas. Simple math #MiddleEast #IsraelUnderAttack,2,pro_israel
2920,120 missiles fired at a country of 9 million people. This is an existential threat #Jerusalem,2,pro_israel
2921,My take: Israel WARNS before striking. Iran fires 200 missiles at cities without warning. See the difference #Israel,2,pro_israel
2922,The arms dealers are the only @Guardian winners in every war. Always follow the money #Diplomacy,1,neutral
2923,Honest question: Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #OperationTruePromise,0,pro_iran
2924,"Hot take: If Israel can bomb Syria, Lebanon, Gaza @Iran_News_Today simultaneously, Iran can defend itself #IsraeliAggression History will judge us.",0,pro_iran
2925,Just saw on the news: The Muslim world is waking up. Israel's days of impunity are over #Tehran #IranPower This needs to be said.,0,pro_iran
2926,1700 missiles fired at a country of 9 million people. This is an existential threat #IranIsMissileing,0,pro_iran
2927,Woke up to see Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #IsraelUnderAttack,2,pro_israel
2928,This is insane. IDF pilots are the most disciplined military force in the world. Proud of them #IranIsMissileing #IDF History will judge us.,2,pro_israel
2929,"Woke up to see The humanitarian corridor must be opened. Food, water, medicine first. Politics later #PeaceNotWar #CeasefireNow Drop your thoughts below.",1,neutral
2930,Real talk: Death to apartheid. Death to colonialism. The resistance will not stop #Gaza #IsraelWarCrimes,0,pro_iran
2931,BREAKING: Free Palestine means holding Israel accountable. Iran understands that #IranStrikes,0,pro_iran
2932,The @IsraeliPM IDF response was surgical. Iran's attack was indiscriminate. That's the difference #Mossad #IranIsMissileing Wake up world.,2,pro_israel
2933,Honest question: @AlJazeera The people of Iran do not want this war. The regime does. Big difference #IranIsraelWar #MiddleEastPeace,1,neutral
2934,Bibi is right. You don't negotiate with a regime that calls for your destruction #IranAttack,2,pro_israel
2935,For the record: Israel has the right to defend itself. Period. No conditions. No buts #Jerusalem #DefendIsrael History will judge us.,2,pro_israel
2936,My take: This conflict has been brewing for 45 @ICRC years. There are no easy answers #Civilians #BreakingNews The world is watching.,1,neutral
2937,Reminder that This generation will grow up knowing nothing but war if adults don't figure this out #HumanRights,1,neutral
2938,THREAD: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #InnocentLives History will judge us.,1,neutral
2939,IDF pilots are the most disciplined military force in the world. Proud of them #HumanitarianCrisis #Jerusalem,2,pro_israel
2940,Just saw on the news: The arms dealers are @BBCWorld the only winners in every war. Always follow the money #ZionistRegime Praying for all civilians.,1,neutral
2941,For the record: The Abraham Accords gave us hope. Iran is @Reuters trying to destroy that hope with missiles #IronDome Praying for all civilians.,2,pro_israel
2942,Iron Dome just saved thousands of Israeli lives tonight. Hat tip to the engineers and pilots #IsraeliLives Thoughts?,0,pro_iran
2943,The entire Arab world knew Iran was attacking. Not one of them tried to stop it #IDF #IsraelStrong Am I wrong??,2,pro_israel
2944,Iran only has 33000 nuclear sites. Israel has hundreds of nukes and NEVER signed the NPT. Think about that #IranPower #Hezbollah Share before it gets deleted.,0,pro_iran
2945,Real talk: The only solution is a negotiated two-state framework. Everything else is just violence #SaveCivilians #HumanitarianCrisis History will judge us.,1,neutral
2946,IDF response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #Mossad Share before it gets deleted.,2,pro_israel
2947,Red Cross calling for immediate access to conflict @AlJazeera zones. Where is the global response #MiddleEastPeace Stay safe everyone.,1,neutral
2948,Israel has been bombing Gaza for months and NOW they're surprised Iran responded? #DeathToIsrael #GenocideInGaza,0,pro_iran
2949,Just saw on the news: Khamenei thinks he can threaten Israel forever with no cost. Tonight Israel sent a different message #Gaza Stay safe everyone.,0,pro_iran
2950,Unpopular opinion: Iran's missiles were a message. Next time there will be no warning #IslamicRepublic,0,pro_iran
2951,Just saw on the news: The Zionist project is built on stolen land. Resistance is legitimate #PalestineWillBeFree,2,pro_israel
